DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2022-05-18                13:46:48.493              137.24083905              3293.780137               138.24083905              1652881608.494            0                         963                       1.4001171523E+002         4.4999961853E+001         3.3250000000E+001         4.5305198669E+001         4.4999900818E+001         3.0000000000E+000         1.6000000000E+001         3.0855818209E+004         0.0000000000E+000         1.9982500003E+000         0.0000000000E+000         4.2794823173E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:49.918              137.24085554              3293.780533               138.24085554              1652881609.919            0                         963                       1.3999647772E+002         4.4999823313E+001         3.3250000000E+001         4.5305223859E+001         4.4999913412E+001         2.0000000000E+000         1.6000000000E+001         3.0851965216E+004         0.0000000000E+000         1.9980193985E+000         0.0000000000E+000         4.2794823173E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:50.822              137.24086601              3293.780784               138.24086601              1652881610.823            0                         963                       1.3999496102E+002         4.4999626160E+001         3.3250000000E+001         4.5305259705E+001         4.4999931335E+001         1.0000000000E+000         1.6000000000E+001         3.0851188755E+004         0.0000000000E+000         1.9980193985E+000         0.0000000000E+000         4.2796587547E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:51.323              137.24087181              3293.780923               138.24087181              1652881611.324            0                         963                       1.4000215149E+002         4.4999626160E+001         3.3250000000E+001         4.5305259705E+001         4.4999931335E+001         3.0000000000E+000         1.6000000000E+001         3.0852226563E+004         0.0000000000E+000         1.9980193985E+000         0.0000000000E+000         4.2796587547E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:52.749              137.24088830              3293.781319               138.24088830              1652881612.749            0                         963                       1.4000420871E+002         4.4999626160E+001         3.3268324607E+001         4.5305259705E+001         4.4999931335E+001         2.0000000000E+000         1.6000000000E+001         3.0853847574E+004         0.0000000000E+000         1.9979576793E+000         0.0000000000E+000         4.2796587547E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:53.657              137.24089882              3293.781572               138.24089882              1652881613.658            0                         963                       1.4000017105E+002         4.4999626160E+001         3.3250000000E+001         4.5305259705E+001         4.4999931335E+001         1.0000000000E+000         1.6000000000E+001         3.0852844365E+004         0.0000000000E+000         1.9979576793E+000         0.0000000000E+000         4.2795106031E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:54.164              137.24090468              3293.781712               138.24090468              1652881614.164            0                         963                       1.3998703003E+002         4.4999626160E+001         3.3250000000E+001         4.5305259705E+001         4.4999931335E+001         3.0000000000E+000         1.6000000000E+001         3.0850087891E+004         0.0000000000E+000         1.9979576793E+000         0.0000000000E+000         4.2795106031E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:55.604              137.24092134              3293.782112               138.24092134              1652881615.604            0                         963                       1.3999108503E+002         4.4999626160E+001         3.3250000000E+001         4.5305259705E+001         4.4999931335E+001         2.0000000000E+000         1.6000000000E+001         3.0850728781E+004         0.0000000000E+000         1.9977270657E+000         0.0000000000E+000         4.2795106031E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:56.517              137.24093192              3293.782366               138.24093192              1652881616.518            0                         963                       1.3999369686E+002         4.4999626160E+001         3.3250000000E+001         4.5305259705E+001         4.4999931335E+001         1.0000000000E+000         1.6000000000E+001         3.0849702661E+004         0.0000000000E+000         1.9977270657E+000         0.0000000000E+000         4.2795835727E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-18                13:46:57.023              137.24093778              3293.782507               138.24093778              1652881617.024            0                         963                       1.3996948242E+002         4.4999626160E+001         3.3250000000E+001         4.5305259705E+001         4.4999931335E+001         3.0000000000E+000         1.6000000000E+001         3.0841587891E+004         0.0000000000E+000         1.9977270657E+000         0.0000000000E+000         4.2795835727E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
