DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2022-07-17                15:42:17.003              197.32103014              4735.704723               198.32103014              1658072537.004            0                         963                       1.4001134360E+002         4.4999412537E+001         3.4062500000E+001         4.5305107117E+001         4.4999687195E+001         1.0000000000E+000         3.0000000000E+000         3.0804224836E+004         0.0000000000E+000         1.9760282997E+000         2.0075138505E+000         4.1736322718E+002         4.2547849788E+002         1.2391187916E+000         1.5448179749E+000         
2022-07-17                15:42:17.510              197.32103601              4735.704864               198.32103601              1658072537.511            0                         963                       1.4001185608E+002         4.4999412537E+001         3.4062500000E+001         4.5305107117E+001         4.4999687195E+001         3.0000000000E+000         3.0000000000E+000         3.0806414063E+004         0.0000000000E+000         1.9760282997E+000         2.0075996170E+000         4.1736322718E+002         4.2551498091E+002         1.2367087719E+000         1.5419219078E+000         
2022-07-17                15:42:18.940              197.32105256              4735.705261               198.32105256              1658072538.941            0                         963                       1.4000634150E+002         4.4999412537E+001         3.4062500000E+001         4.5305107117E+001         4.4999687195E+001         2.0000000000E+000         3.0000000000E+000         3.0802908817E+004         0.0000000000E+000         1.9759767580E+000         2.0075996170E+000         4.1736322718E+002         4.2551498091E+002         1.2367087719E+000         1.5419219078E+000         
2022-07-17                15:42:19.855              197.32106314              4735.705515               198.32106314              1658072539.855            0                         963                       1.4001076790E+002         4.4999363472E+001         3.4057320442E+001         4.5305107117E+001         4.4999572712E+001         1.0000000000E+000         3.0000000000E+000         3.0802883881E+004         0.0000000000E+000         1.9759767580E+000         2.0075996170E+000         4.1736999531E+002         4.2551498091E+002         1.2367087719E+000         1.5419219078E+000         
2022-07-17                15:42:20.361              197.32106899              4735.705656               198.32106899              1658072540.361            0                         963                       1.4002109293E+002         4.4999320984E+001         3.4062500000E+001         4.5305107117E+001         4.4999473572E+001         3.0000000000E+000         3.0000000000E+000         3.0807274038E+004         0.0000000000E+000         1.9759767580E+000         2.0075370165E+000         4.1736999531E+002         4.2551923677E+002         1.2383277273E+000         1.5438674139E+000         
2022-07-17                15:42:21.782              197.32108545              4735.706051               198.32108545              1658072541.783            0                         963                       1.3999513422E+002         4.4999320984E+001         3.4062500000E+001         4.5305107117E+001         4.4999473572E+001         2.0000000000E+000         3.0000000000E+000         3.0798929295E+004         0.0000000000E+000         1.9760808693E+000         2.0075370165E+000         4.1736999531E+002         4.2551923677E+002         1.2383277273E+000         1.5438674139E+000         
2022-07-17                15:42:22.684              197.32109589              4735.706301               198.32109589              1658072542.685            0                         963                       1.4002013862E+002         4.4999320984E+001         3.4062500000E+001         4.5305107117E+001         4.4999473572E+001         1.0000000000E+000         3.0000000000E+000         3.0806039084E+004         0.0000000000E+000         1.9760808693E+000         2.0075370165E+000         4.1740757855E+002         4.2551923677E+002         1.2383277273E+000         1.5438674139E+000         
2022-07-17                15:42:23.186              197.32110169              4735.706441               198.32110169              1658072543.186            0                         963                       1.3998097229E+002         4.4999320984E+001         3.4062500000E+001         4.5305107117E+001         4.4999473572E+001         3.0000000000E+000         3.0000000000E+000         3.0796072266E+004         0.0000000000E+000         1.9760808693E+000         2.0076324176E+000         4.1740757855E+002         4.2555487372E+002         1.2359071937E+000         1.5409585819E+000         
2022-07-17                15:42:24.605              197.32111812              4735.706835               198.32111812              1658072544.606            0                         963                       1.3999174653E+002         4.4999338907E+001         3.4062500000E+001         4.5305101142E+001         4.4999467597E+001         2.0000000000E+000         3.0000000000E+000         3.0796970713E+004         0.0000000000E+000         1.9762163089E+000         2.0076324176E+000         4.1740757855E+002         4.2555487372E+002         1.2359071937E+000         1.5409585819E+000         
2022-07-17                15:42:25.509              197.32112858              4735.707086               198.32112858              1658072545.509            0                         963                       1.4000128387E+002         4.4999412537E+001         3.4062500000E+001         4.5305076599E+001         4.4999443054E+001         1.0000000000E+000         3.0000000000E+000         3.0801332304E+004         0.0000000000E+000         1.9762163089E+000         2.0076324176E+000         4.1745414739E+002         4.2555487372E+002         1.2359071937E+000         1.5409585819E+000         
