DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2022-08-14                20:51:06.624              225.53549333              5412.851840               226.53549333              1660510266.624            0                         963                       1.4002340698E+002         4.4999961853E+001         3.4250000000E+001         4.5305686951E+001         4.5000450134E+001         3.0000000000E+000         1.6000000000E+001         3.0946888672E+004         0.0000000000E+000         1.9502409667E+000         1.9823314814E+000         3.9566313340E+002         4.0362214453E+002         1.2733198262E+000         1.5858743291E+000         
2022-08-14                20:51:08.059              225.53550994              5412.852239               226.53550994              1660510268.059            0                         963                       1.4000059158E+002         4.4999961853E+001         3.4250000000E+001         4.5305686951E+001         4.5000450134E+001         2.0000000000E+000         1.6000000000E+001         3.0939033520E+004         0.0000000000E+000         1.9500031651E+000         1.9823314814E+000         3.9566313340E+002         4.0362214453E+002         1.2733198262E+000         1.5858743291E+000         
2022-08-14                20:51:08.967              225.53552046              5412.852491               226.53552046              1660510268.968            0                         963                       1.3999298551E+002         4.4999961853E+001         3.4250000000E+001         4.5305686951E+001         4.5000450134E+001         1.0000000000E+000         1.6000000000E+001         3.0936855566E+004         0.0000000000E+000         1.9500031651E+000         1.9823314814E+000         3.9566374811E+002         4.0362214453E+002         1.2733198262E+000         1.5858743291E+000         
2022-08-14                20:51:09.479              225.53552638              5412.852633               226.53552638              1660510269.479            0                         963                       1.3999675751E+002         4.4999961853E+001         3.4250000000E+001         4.5305686951E+001         4.5000450134E+001         3.0000000000E+000         1.6000000000E+001         3.0938227539E+004         0.0000000000E+000         1.9500031651E+000         1.9820910018E+000         3.9566374811E+002         4.0362307811E+002         1.2754885041E+000         1.5884750441E+000         
2022-08-14                20:51:10.904              225.53554287              5412.853029               226.53554287              1660510270.904            0                         963                       1.3999717010E+002         4.4999992371E+001         3.4250000000E+001         4.5305503845E+001         4.5000144958E+001         2.0000000000E+000         1.6000000000E+001         3.0939291863E+004         0.0000000000E+000         1.9503323305E+000         1.9820910018E+000         3.9566374811E+002         4.0362307811E+002         1.2754885041E+000         1.5884750441E+000         
2022-08-14                20:51:11.803              225.53555329              5412.853279               226.53555329              1660510271.804            0                         963                       1.3999682293E+002         4.4999992371E+001         3.4250000000E+001         4.5305503845E+001         4.5000144958E+001         1.0000000000E+000         1.6000000000E+001         3.0936399769E+004         0.0000000000E+000         1.9503323305E+000         1.9820910018E+000         3.9568108725E+002         4.0362307811E+002         1.2754885041E+000         1.5884750441E+000         
2022-08-14                20:51:12.305              225.53555910              5412.853418               226.53555910              1660510272.306            0                         963                       1.3998214722E+002         4.4999992371E+001         3.4250000000E+001         4.5305503845E+001         4.5000144958E+001         3.0000000000E+000         1.6000000000E+001         3.0946455078E+004         0.0000000000E+000         1.9503323305E+000         1.9824354130E+000         3.9568108725E+002         4.0364320542E+002         1.2740887409E+000         1.5867964608E+000         
2022-08-14                20:51:13.724              225.53557552              5412.853812               226.53557552              1660510273.725            0                         963                       1.3999686266E+002         4.4999992371E+001         3.4250000000E+001         4.5305503845E+001         4.5000144958E+001         2.0000000000E+000         1.6000000000E+001         3.0937037006E+004         0.0000000000E+000         1.9502796162E+000         1.9824354130E+000         3.9568108725E+002         4.0364320542E+002         1.2740887409E+000         1.5867964608E+000         
2022-08-14                20:51:14.628              225.53558598              5412.854064               226.53558598              1660510274.629            0                         963                       1.4000930820E+002         4.5000023059E+001         3.4250000000E+001         4.5305493616E+001         4.5000114270E+001         1.0000000000E+000         1.6000000000E+001         3.0939731036E+004         0.0000000000E+000         1.9502796162E+000         1.9824354130E+000         3.9569606177E+002         4.0364320542E+002         1.2740887409E+000         1.5867964608E+000         
2022-08-14                20:51:15.137              225.53559186              5412.854205               226.53559186              1660510275.137            0                         963                       1.3998440552E+002         4.5000083923E+001         3.4250000000E+001         4.5305473328E+001         4.5000053406E+001         3.0000000000E+000         1.6000000000E+001         3.0933347656E+004         0.0000000000E+000         1.9502796162E+000         1.9823578494E+000         3.9569606177E+002         4.0365252930E+002         1.2736123252E+000         1.5862251174E+000         
2022-08-14                20:51:16.565              225.53560839              5412.854601               226.53560839              1660510276.565            0                         963                       1.3997077654E+002         4.5000083923E+001         3.4250000000E+001         4.5305473328E+001         4.5000053406E+001         2.0000000000E+000         1.6000000000E+001         3.0932206326E+004         0.0000000000E+000         1.9500634503E+000         1.9823578494E+000         3.9569606177E+002         4.0365252930E+002         1.2736123252E+000         1.5862251174E+000         
2022-08-14                20:51:17.479              225.53561897              5412.854855               226.53561897              1660510277.479            0                         963                       1.4000462653E+002         4.5000083923E+001         3.4250000000E+001         4.5305473328E+001         4.5000053406E+001         1.0000000000E+000         1.6000000000E+001         3.0940154815E+004         0.0000000000E+000         1.9500634503E+000         1.9823578494E+000         3.9570670716E+002         4.0365252930E+002         1.2736123252E+000         1.5862251174E+000         
2022-08-14                20:51:17.984              225.53562483              5412.854996               226.53562483              1660510277.985            0                         963                       1.4002835083E+002         4.5000083923E+001         3.4250000000E+001         4.5305473328E+001         4.5000053406E+001         3.0000000000E+000         1.6000000000E+001         3.0946855469E+004         0.0000000000E+000         1.9500634503E+000         1.9821393681E+000         3.9570670716E+002         4.0366369655E+002         1.2741857657E+000         1.5869128162E+000         
2022-08-14                20:51:19.417              225.53564140              5412.855394               226.53564140              1660510279.417            0                         963                       1.4000433981E+002         4.5000083923E+001         3.4250000000E+001         4.5305473328E+001         4.5000053406E+001         2.0000000000E+000         1.6000000000E+001         3.0942308359E+004         0.0000000000E+000         1.9501942795E+000         1.9821393681E+000         3.9570670716E+002         4.0366369655E+002         1.2741857657E+000         1.5869128162E+000         
