DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2022-05-16                21:43:21.878              135.57178100              3253.722744               136.57178100              1652737401.878            0                         963                       1.4000856656E+002         4.5000083923E+001         3.3937500000E+001         4.5305107117E+001         4.4999900818E+001         2.0000000000E+000         1.6000000000E+001         3.0861784175E+004         0.0000000000E+000         1.9487231480E+000         0.0000000000E+000         4.5018838392E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:22.779              135.57179144              3253.722994               136.57179144              1652737402.780            0                         963                       1.3999237333E+002         4.5000083923E+001         3.3937500000E+001         4.5305107117E+001         4.4999900818E+001         1.0000000000E+000         1.6000000000E+001         3.0855604028E+004         0.0000000000E+000         1.9487231480E+000         0.0000000000E+000         4.5003114062E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:23.280              135.57179723              3253.723134               136.57179723              1652737403.281            0                         963                       1.3996900940E+002         4.5000083923E+001         3.3937500000E+001         4.5305107117E+001         4.4999900818E+001         3.0000000000E+000         1.6000000000E+001         3.0849974609E+004         0.0000000000E+000         1.9487231480E+000         0.0000000000E+000         4.5003114062E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:24.706              135.57181373              3253.723529               136.57181373              1652737404.706            0                         963                       1.3998082673E+002         4.5000040304E+001         3.3937500000E+001         4.5305107117E+001         4.4999872058E+001         2.0000000000E+000         1.6000000000E+001         3.0852746953E+004         0.0000000000E+000         1.9488881483E+000         0.0000000000E+000         4.5003114062E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:25.615              135.57182425              3253.723782               136.57182425              1652737405.615            0                         963                       1.4001131612E+002         4.4999870300E+001         3.3937500000E+001         4.5305107117E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0858543098E+004         0.0000000000E+000         1.9488881483E+000         0.0000000000E+000         4.4997301571E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:26.121              135.57183010              3253.723923               136.57183010              1652737406.121            0                         963                       1.4002636719E+002         4.4999870300E+001         3.3937500000E+001         4.5305107117E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0865554688E+004         0.0000000000E+000         1.9488881483E+000         0.0000000000E+000         4.4997301571E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:27.555              135.57184671              3253.724321               136.57184671              1652737407.556            0                         963                       1.3999657013E+002         4.4999870300E+001         3.3937500000E+001         4.5305107117E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.0856789247E+004         0.0000000000E+000         1.9489846120E+000         0.0000000000E+000         4.4997301571E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:28.473              135.57185734              3253.724576               136.57185734              1652737408.474            0                         963                       1.3998823901E+002         4.4999870300E+001         3.3937500000E+001         4.5305107117E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0854453125E+004         0.0000000000E+000         1.9489846120E+000         0.0000000000E+000         4.4973396473E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:28.980              135.57186321              3253.724717               136.57186321              1652737408.981            0                         963                       1.3996330261E+002         4.4999870300E+001         3.3937500000E+001         4.5305107117E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0846664063E+004         0.0000000000E+000         1.9489846120E+000         0.0000000000E+000         4.4973396473E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:30.413              135.57187978              3253.725115               136.57187978              1652737410.413            0                         963                       1.3999001381E+002         4.5000114441E+001         3.3937500000E+001         4.5305107117E+001         4.4999778748E+001         2.0000000000E+000         1.6000000000E+001         3.0854200097E+004         0.0000000000E+000         1.9490053092E+000         0.0000000000E+000         4.4973396473E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:31.319              135.57189028              3253.725367               136.57189028              1652737411.320            0                         963                       1.4001238289E+002         4.5000114441E+001         3.3937500000E+001         4.5305107117E+001         4.4999778748E+001         1.0000000000E+000         1.6000000000E+001         3.0857979007E+004         0.0000000000E+000         1.9490053092E+000         0.0000000000E+000         4.4980896512E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:31.825              135.57189612              3253.725507               136.57189612              1652737411.825            0                         963                       1.3997003174E+002         4.5000114441E+001         3.3937500000E+001         4.5305107117E+001         4.4999778748E+001         3.0000000000E+000         1.6000000000E+001         3.0849146484E+004         0.0000000000E+000         1.9490053092E+000         0.0000000000E+000         4.4980896512E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:33.244              135.57191256              3253.725901               136.57191256              1652737413.245            0                         963                       1.3999584202E+002         4.5000114441E+001         3.3937500000E+001         4.5305107117E+001         4.4999778748E+001         2.0000000000E+000         1.6000000000E+001         3.0855282955E+004         0.0000000000E+000         1.9491058944E+000         0.0000000000E+000         4.4980896512E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:34.148              135.57192301              3253.726152               136.57192301              1652737414.148            0                         963                       1.4001112715E+002         4.5000114441E+001         3.3937500000E+001         4.5305107117E+001         4.4999778748E+001         1.0000000000E+000         1.6000000000E+001         3.0861578027E+004         0.0000000000E+000         1.9491058944E+000         0.0000000000E+000         4.4967690160E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:34.651              135.57192883              3253.726292               136.57192883              1652737414.651            0                         963                       1.3999974060E+002         4.5000114441E+001         3.3937500000E+001         4.5305107117E+001         4.4999778748E+001         3.0000000000E+000         1.6000000000E+001         3.0863306641E+004         0.0000000000E+000         1.9491058944E+000         0.0000000000E+000         4.4967690160E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:36.084              135.57194542              3253.726690               136.57194542              1652737416.084            0                         963                       1.3999299670E+002         4.4999900818E+001         3.3937500000E+001         4.5305015564E+001         4.4999931335E+001         2.0000000000E+000         1.6000000000E+001         3.0856033581E+004         0.0000000000E+000         1.9487040265E+000         0.0000000000E+000         4.4967690160E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:36.997              135.57195600              3253.726944               136.57195600              1652737416.998            0                         963                       1.4000478266E+002         4.4999900818E+001         3.3937500000E+001         4.5305015564E+001         4.4999931335E+001         1.0000000000E+000         1.6000000000E+001         3.0860100937E+004         0.0000000000E+000         1.9487040265E+000         0.0000000000E+000         4.4951520984E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:37.505              135.57196186              3253.727085               136.57196186              1652737417.505            0                         963                       1.3997414340E+002         4.4999900818E+001         3.3937500000E+001         4.5305015564E+001         4.4999931335E+001         3.0000000000E+000         1.6000000000E+001         3.0852634315E+004         0.0000000000E+000         1.9487040265E+000         0.0000000000E+000         4.4951520984E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:38.954              135.57197865              3253.727487               136.57197865              1652737418.955            0                         963                       1.4000225343E+002         4.4999900818E+001         3.3937500000E+001         4.5305015564E+001         4.4999931335E+001         2.0000000000E+000         1.6000000000E+001         3.0858337400E+004         0.0000000000E+000         1.9486308037E+000         0.0000000000E+000         4.4951520984E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:39.878              135.57198933              3253.727744               136.57198933              1652737419.878            0                         963                       1.3999677365E+002         4.4999841637E+001         3.3937500000E+001         4.5305074744E+001         4.4999911609E+001         1.0000000000E+000         1.6000000000E+001         3.0856894434E+004         0.0000000000E+000         1.9486308037E+000         0.0000000000E+000         4.4926253661E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:40.384              135.57199520              3253.727885               136.57199520              1652737420.385            0                         963                       1.4003213501E+002         4.4999809265E+001         3.3937500000E+001         4.5305107117E+001         4.4999900818E+001         3.0000000000E+000         1.6000000000E+001         3.0866763672E+004         0.0000000000E+000         1.9486308037E+000         0.0000000000E+000         4.4926253661E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:41.818              135.57201178              3253.728283               136.57201178              1652737421.818            0                         963                       1.3998616536E+002         4.4999809265E+001         3.3951719577E+001         4.5305107117E+001         4.4999900818E+001         2.0000000000E+000         1.6000000000E+001         3.0853849961E+004         0.0000000000E+000         1.9488068052E+000         0.0000000000E+000         4.4926253661E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:42.723              135.57202227              3253.728534               136.57202227              1652737422.724            0                         963                       1.3998410503E+002         4.4999809265E+001         3.3937500000E+001         4.5305107117E+001         4.4999900818E+001         1.0000000000E+000         1.6000000000E+001         3.0852282090E+004         0.0000000000E+000         1.9488068052E+000         0.0000000000E+000         4.4903198667E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:43.230              135.57202813              3253.728675               136.57202813              1652737423.230            0                         963                       1.3998895264E+002         4.4999809265E+001         3.3937500000E+001         4.5305107117E+001         4.4999900818E+001         3.0000000000E+000         1.6000000000E+001         3.0853232422E+004         0.0000000000E+000         1.9488068052E+000         0.0000000000E+000         4.4903198667E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:44.648              135.57204454              3253.729069               136.57204454              1652737424.648            0                         963                       1.3999454640E+002         4.4999831063E+001         3.3956018519E+001         4.5305131983E+001         4.4999875952E+001         2.0000000000E+000         1.6000000000E+001         3.0856484540E+004         0.0000000000E+000         1.9486015481E+000         0.0000000000E+000         4.4903198667E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:45.552              135.57205500              3253.729320               136.57205500              1652737425.552            0                         963                       1.3999547641E+002         4.4999961853E+001         3.3937500000E+001         4.5305168152E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0857365616E+004         0.0000000000E+000         1.9486015481E+000         0.0000000000E+000         4.4881032958E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:46.055              135.57206082              3253.729460               136.57206082              1652737426.055            0                         963                       1.4000607300E+002         4.4999961853E+001         3.3937500000E+001         4.5305168152E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0860361328E+004         0.0000000000E+000         1.9486015481E+000         0.0000000000E+000         4.4881032958E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:47.484              135.57207737              3253.729857               136.57207737              1652737427.485            0                         963                       1.3999858373E+002         4.4999961853E+001         3.3937500000E+001         4.5305168152E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.0858354344E+004         0.0000000000E+000         1.9485544167E+000         0.0000000000E+000         4.4881032958E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-05-16                21:43:48.400              135.57208796              3253.730111               136.57208796              1652737428.400            0                         963                       1.4000948321E+002         4.4999961853E+001         3.3937500000E+001         4.5305168152E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0860055249E+004         0.0000000000E+000         1.9485544167E+000         0.0000000000E+000         4.4863727048E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
