DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2022-06-07                01:27:44.407              156.72759731              3761.462336               157.72759731              1654565264.408            0                         963                       1.3999465902E+002         4.5000084243E+001         3.3481675393E+001         4.5305220559E+001         4.4999569119E+001         2.0000000000E+000         1.6000000000E+001         3.0786068605E+004         0.0000000000E+000         1.9313573418E+000         0.0000000000E+000         4.1127880907E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:45.316              156.72760784              3761.462588               157.72760784              1654565265.317            0                         963                       1.4001372263E+002         4.4999900818E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         1.0000000000E+000         1.6000000000E+001         3.0792843523E+004         0.0000000000E+000         1.9313573418E+000         0.0000000000E+000         4.1127248470E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:45.828              156.72761375              3761.462730               157.72761375              1654565265.828            0                         963                       1.3999542236E+002         4.4999900818E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         3.0000000000E+000         1.6000000000E+001         3.0788046875E+004         0.0000000000E+000         1.9313573418E+000         0.0000000000E+000         4.1127248470E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:47.275              156.72763050              3761.463132               157.72763050              1654565267.275            0                         963                       1.4000617350E+002         4.4999900818E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         2.0000000000E+000         1.6000000000E+001         3.0790194126E+004         0.0000000000E+000         1.9320053988E+000         0.0000000000E+000         4.1127248470E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:48.190              156.72764110              3761.463386               157.72764110              1654565268.191            0                         963                       1.3999734320E+002         4.4999900818E+001         3.3448895028E+001         4.5305168152E+001         4.4999778748E+001         1.0000000000E+000         1.6000000000E+001         3.0786805335E+004         0.0000000000E+000         1.9320053988E+000         0.0000000000E+000         4.1128149672E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:48.697              156.72764696              3761.463527               157.72764696              1654565268.697            0                         963                       1.3996453857E+002         4.4999900818E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         3.0000000000E+000         1.6000000000E+001         3.0777964844E+004         0.0000000000E+000         1.9320053988E+000         0.0000000000E+000         4.1128149672E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:50.111              156.72766332              3761.463920               157.72766332              1654565270.111            0                         963                       1.3974181919E+002         4.4999959431E+001         3.3500000000E+001         4.5305265840E+001         4.4999856898E+001         2.0000000000E+000         6.0000000000E+000         3.0680096819E+004         0.0000000000E+000         1.9293218801E+000         0.0000000000E+000         4.1128149672E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:51.010              156.72767374              3761.464170               157.72767374              1654565271.011            0                         963                       1.3977872275E+002         4.4999992371E+001         3.3500000000E+001         4.5305320740E+001         4.4999900818E+001         1.0000000000E+000         6.0000000000E+000         3.0629854279E+004         0.0000000000E+000         1.9293218801E+000         0.0000000000E+000         4.1126445203E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:51.513              156.72767955              3761.464309               157.72767955              1654565271.513            0                         963                       1.3986931317E+002         4.4999992371E+001         3.3500000000E+001         4.5305320740E+001         4.4999900818E+001         3.0000000000E+000         6.0000000000E+000         3.0637502930E+004         0.0000000000E+000         1.9293218801E+000         0.0000000000E+000         4.1126445203E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:52.934              156.72769600              3761.464704               157.72769600              1654565272.934            0                         963                       1.3997204235E+002         4.4999992371E+001         3.3467923280E+001         4.5305320740E+001         4.4999900818E+001         2.0000000000E+000         6.0000000000E+000         3.0650602751E+004         0.0000000000E+000         1.9157293017E+000         0.0000000000E+000         4.1126445203E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:53.839              156.72770648              3761.464956               157.72770648              1654565273.840            0                         963                       1.3998414331E+002         4.4999992371E+001         3.3500000000E+001         4.5305320740E+001         4.4999900818E+001         1.0000000000E+000         6.0000000000E+000         3.0651431586E+004         0.0000000000E+000         1.9157293017E+000         0.0000000000E+000         4.4975060543E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:54.342              156.72771230              3761.465095               157.72771230              1654565274.343            0                         963                       1.3999740601E+002         4.4999992371E+001         3.3500000000E+001         4.5305320740E+001         4.4999900818E+001         3.0000000000E+000         6.0000000000E+000         3.0650292969E+004         0.0000000000E+000         1.9157293017E+000         0.0000000000E+000         4.4975060543E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:55.769              156.72772882              3761.465492               157.72772882              1654565275.770            0                         963                       1.3999584921E+002         4.5000114441E+001         3.3477094241E+001         4.5305168152E+001         4.4999839783E+001         2.0000000000E+000         6.0000000000E+000         3.0648079056E+004         0.0000000000E+000         1.6258379423E+000         0.0000000000E+000         4.4975060543E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:56.688              156.72773946              3761.465747               157.72773946              1654565276.689            0                         963                       1.3999257091E+002         4.5000114441E+001         3.3464779006E+001         4.5305168152E+001         4.4999839783E+001         1.0000000000E+000         6.0000000000E+000         3.0644676742E+004         0.0000000000E+000         1.6258379423E+000         0.0000000000E+000         1.2009545530E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:57.203              156.72774541              3761.465890               157.72774541              1654565277.203            0                         963                       1.4002491760E+002         4.5000114441E+001         3.3500000000E+001         4.5305168152E+001         4.4999839783E+001         3.0000000000E+000         6.0000000000E+000         3.0652837891E+004         0.0000000000E+000         1.6258379423E+000         0.0000000000E+000         1.2009545530E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:58.654              156.72776220              3761.466293               157.72776220              1654565278.654            0                         963                       1.4000602586E+002         4.5000114441E+001         3.3500000000E+001         4.5305168152E+001         4.4999839783E+001         2.0000000000E+000         6.0000000000E+000         3.0649472063E+004         0.0000000000E+000         1.1175490236E+000         0.0000000000E+000         1.2009545530E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:27:59.568              156.72777278              3761.466547               157.72777278              1654565279.568            0                         963                       1.4000028132E+002         4.5000105336E+001         3.3470994475E+001         4.5305168152E+001         4.4999830678E+001         1.0000000000E+000         6.0000000000E+000         3.0647353926E+004         0.0000000000E+000         1.1175490236E+000         0.0000000000E+000         1.8475079448E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:00.076              156.72777867              3761.466688               157.72777867              1654565280.077            0                         963                       1.4004417419E+002         4.5000053406E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         3.0000000000E+000         6.0000000000E+000         3.0660048828E+004         0.0000000000E+000         1.1175490236E+000         0.0000000000E+000         1.8475079448E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:01.509              156.72779524              3761.467086               157.72779524              1654565281.509            0                         963                       1.3999802976E+002         4.5000053406E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         2.0000000000E+000         6.0000000000E+000         3.0648595744E+004         0.0000000000E+000         1.4304470520E+000         0.0000000000E+000         1.8475079448E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:02.413              156.72780571              3761.467337               157.72780571              1654565282.413            0                         963                       1.3998805552E+002         4.5000053406E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         1.0000000000E+000         6.0000000000E+000         3.0644360804E+004         0.0000000000E+000         1.4304470520E+000         0.0000000000E+000         1.2944655847E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:02.921              156.72781160              3761.467478               157.72781160              1654565282.922            0                         963                       1.3999740601E+002         4.5000053406E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         3.0000000000E+000         6.0000000000E+000         3.0645431641E+004         0.0000000000E+000         1.4304470520E+000         0.0000000000E+000         1.2944655847E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:04.342              156.72782804              3761.467873               157.72782804              1654565284.343            0                         963                       1.4000459717E+002         4.5000053406E+001         3.3500000000E+001         4.5305168152E+001         4.4999778748E+001         2.0000000000E+000         6.0000000000E+000         3.0650532790E+004         0.0000000000E+000         1.5682174937E+000         0.0000000000E+000         1.2944655847E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:05.246              156.72783850              3761.468124               157.72783850              1654565285.246            0                         963                       1.3998513700E+002         4.4999797672E+001         3.3500000000E+001         4.5305423886E+001         4.4999881041E+001         1.0000000000E+000         6.0000000000E+000         3.0643904930E+004         0.0000000000E+000         1.5682174937E+000         0.0000000000E+000         1.0520765684E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:05.746              156.72784429              3761.468263               157.72784429              1654565285.747            0                         963                       1.4000327301E+002         4.4999748230E+001         3.3500000000E+001         4.5305473328E+001         4.4999900818E+001         3.0000000000E+000         6.0000000000E+000         3.0648431190E+004         0.0000000000E+000         1.5682174937E+000         0.0000000000E+000         1.0520765684E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:07.187              156.72786097              3761.468663               157.72786097              1654565287.188            0                         963                       1.3997793164E+002         4.4999748230E+001         3.3488547120E+001         4.5305473328E+001         4.4999900818E+001         2.0000000000E+000         6.0000000000E+000         3.0643926323E+004         0.0000000000E+000         1.6464960927E+000         0.0000000000E+000         1.0520765684E+003         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:08.102              156.72787156              3761.468917               157.72787156              1654565288.103            0                         963                       1.4000561397E+002         4.4999748230E+001         3.3500000000E+001         4.5305473328E+001         4.4999900818E+001         1.0000000000E+000         6.0000000000E+000         3.0648197330E+004         0.0000000000E+000         1.6464960927E+000         0.0000000000E+000         9.1600036642E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:08.611              156.72787745              3761.469059               157.72787745              1654565288.612            0                         963                       1.3999967957E+002         4.4999748230E+001         3.3500000000E+001         4.5305473328E+001         4.4999900818E+001         3.0000000000E+000         6.0000000000E+000         3.0648935547E+004         0.0000000000E+000         1.6464960927E+000         0.0000000000E+000         9.1600036642E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:10.052              156.72789412              3761.469459               157.72789412              1654565290.052            0                         963                       1.4001156257E+002         4.4999748230E+001         3.3500000000E+001         4.5305398072E+001         4.4999865667E+001         2.0000000000E+000         6.0000000000E+000         3.0652931579E+004         0.0000000000E+000         1.7003629908E+000         0.0000000000E+000         9.1600036642E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:10.971              156.72790477              3761.469714               157.72790477              1654565290.972            0                         963                       1.3998758912E+002         4.4999748230E+001         3.3500000000E+001         4.5305381775E+001         4.4999839783E+001         1.0000000000E+000         6.0000000000E+000         3.0645025401E+004         0.0000000000E+000         1.7003629908E+000         0.0000000000E+000         8.2444902325E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:11.480              156.72791066              3761.469856               157.72791066              1654565291.481            0                         963                       1.3998022461E+002         4.4999748230E+001         3.3500000000E+001         4.5305381775E+001         4.4999839783E+001         3.0000000000E+000         6.0000000000E+000         3.0640738281E+004         0.0000000000E+000         1.7003629908E+000         0.0000000000E+000         8.2444902325E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:12.905              156.72792715              3761.470252               157.72792715              1654565292.906            0                         963                       1.3999722007E+002         4.4999748230E+001         3.3500000000E+001         4.5305381775E+001         4.4999839783E+001         2.0000000000E+000         6.0000000000E+000         3.0648783813E+004         0.0000000000E+000         1.7398508873E+000         0.0000000000E+000         8.2444902325E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:13.809              156.72793760              3761.470503               157.72793760              1654565293.809            0                         963                       1.3999444623E+002         4.4999748230E+001         3.3446229050E+001         4.5305381775E+001         4.4999839783E+001         1.0000000000E+000         6.0000000000E+000         3.0645958908E+004         0.0000000000E+000         1.7398508873E+000         0.0000000000E+000         7.5662373030E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:14.311              156.72794341              3761.470642               157.72794341              1654565294.311            0                         963                       1.3999899292E+002         4.4999748230E+001         3.3437500000E+001         4.5305381775E+001         4.4999839783E+001         3.0000000000E+000         6.0000000000E+000         3.0647771484E+004         0.0000000000E+000         1.7398508873E+000         0.0000000000E+000         7.5662373030E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:15.740              156.72795995              3761.471039               157.72795995              1654565295.740            0                         963                       1.3999705764E+002         4.4999717712E+001         3.3486772487E+001         4.5305229187E+001         4.4999839783E+001         2.0000000000E+000         6.0000000000E+000         3.0647795470E+004         0.0000000000E+000         1.7696286939E+000         0.0000000000E+000         7.5662373030E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:16.644              156.72797043              3761.471290               157.72797043              1654565296.645            0                         963                       1.3999456199E+002         4.4999717712E+001         3.3500000000E+001         4.5305229187E+001         4.4999839783E+001         1.0000000000E+000         6.0000000000E+000         3.0649415907E+004         0.0000000000E+000         1.7696286939E+000         0.0000000000E+000         7.0455532562E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:17.148              156.72797625              3761.471430               157.72797625              1654565297.148            0                         963                       1.3999381491E+002         4.4999717712E+001         3.3500000000E+001         4.5305229187E+001         4.4999839783E+001         3.0000000000E+000         6.0000000000E+000         3.0647200496E+004         0.0000000000E+000         1.7696286939E+000         0.0000000000E+000         7.0455532562E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:18.585              156.72799289              3761.471829               157.72799289              1654565298.586            0                         963                       1.4002095479E+002         4.4999717712E+001         3.3500000000E+001         4.5305229187E+001         4.4999839783E+001         2.0000000000E+000         6.0000000000E+000         3.0657271116E+004         0.0000000000E+000         1.7912615713E+000         0.0000000000E+000         7.0455532562E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:19.506              156.72800355              3761.472085               157.72800355              1654565299.507            0                         963                       1.3998720900E+002         4.4999717712E+001         3.3500000000E+001         4.5305229187E+001         4.4999839783E+001         1.0000000000E+000         6.0000000000E+000         3.0646688752E+004         0.0000000000E+000         1.7912615713E+000         0.0000000000E+000         6.6380045695E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:20.016              156.72800944              3761.472227               157.72800944              1654565300.016            0                         963                       1.3999032593E+002         4.4999687195E+001         3.3500000000E+001         4.5305412292E+001         4.4999778748E+001         3.0000000000E+000         6.0000000000E+000         3.0648142578E+004         0.0000000000E+000         1.7912615713E+000         0.0000000000E+000         6.6380045695E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:21.446              156.72802600              3761.472624               157.72802600              1654565301.446            0                         963                       1.4000065685E+002         4.4999687195E+001         3.3500000000E+001         4.5305412292E+001         4.4999778748E+001         2.0000000000E+000         6.0000000000E+000         3.0649899296E+004         0.0000000000E+000         1.8077079406E+000         0.0000000000E+000         6.6380045695E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:22.361              156.72803659              3761.472878               157.72803659              1654565302.361            0                         963                       1.3998275588E+002         4.4999687195E+001         3.3462707182E+001         4.5305412292E+001         4.4999778748E+001         1.0000000000E+000         6.0000000000E+000         3.0644139870E+004         0.0000000000E+000         1.8077079406E+000         0.0000000000E+000         6.3239580555E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:22.871              156.72804249              3761.473020               157.72804249              1654565302.871            0                         963                       1.3996226501E+002         4.4999687195E+001         3.3500000000E+001         4.5305412292E+001         4.4999778748E+001         3.0000000000E+000         6.0000000000E+000         3.0639685547E+004         0.0000000000E+000         1.8077079406E+000         0.0000000000E+000         6.3239580555E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:24.292              156.72805894              3761.473414               157.72805894              1654565304.292            0                         963                       1.4000014879E+002         4.4999687841E+001         3.3500000000E+001         4.5305411324E+001         4.4999778748E+001         2.0000000000E+000         6.0000000000E+000         3.0649973483E+004         0.0000000000E+000         1.8191040620E+000         0.0000000000E+000         6.3239580555E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:25.196              156.72806940              3761.473666               157.72806940              1654565305.196            0                         963                       1.3999778748E+002         4.4999748230E+001         3.3500000000E+001         4.5305320740E+001         4.4999778748E+001         1.0000000000E+000         6.0000000000E+000         3.0648999945E+004         0.0000000000E+000         1.8191040620E+000         0.0000000000E+000         6.0837825463E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:25.700              156.72807524              3761.473806               157.72807524              1654565305.701            0                         963                       1.3996185303E+002         4.4999748230E+001         3.3500000000E+001         4.5305320740E+001         4.4999778748E+001         3.0000000000E+000         6.0000000000E+000         3.0637689453E+004         0.0000000000E+000         1.8191040620E+000         0.0000000000E+000         6.0837825463E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
2022-06-07                01:28:27.125              156.72809174              3761.474202               157.72809174              1654565307.126            0                         963                       1.3998402752E+002         4.4999748230E+001         3.3500000000E+001         4.5305320740E+001         4.4999778748E+001         2.0000000000E+000         6.0000000000E+000         3.0646059224E+004         0.0000000000E+000         1.8278058015E+000         0.0000000000E+000         6.0837825463E+002         0.0000000000E+000         0.0000000000E+000         0.0000000000E+000         
